,mean_expression
CNTRL,0.07931989559214381
RAB14,0.2698450340485233
RN7SL181P,0.0008442019197969651
GSN,0.3097359633828344
RP11-477J21.6,0.0006326728814598744
GSN-AS1,0.0014887901920499218
STOM,0.1651234519698831
RP11-162D16.2,0.0004994697037475996
GGTA1P,0.01181121534474923
RN7SL187P,0.0
HMGB1P37,0.0018089486586533024
DAB2IP,0.025130581766495616
RP11-244O19.1,0.00032796603334193925
TTLL11,0.01303090503615007
TTLL11-IT1,0.0
NDUFA8,0.21705640568181594
MORN5,0.0028342651286114096
LHX6,0.004603149213447412
RBM18,0.09855488945036801
MRRF,0.05669578540915384
PTGS1,0.05371285186684459
RP11-498E2.9,0.0006699582406561114
RP11-542K23.7,0.0008102094469008847
TLK1P1,0.00021675217507043679
SKA2P1,0.0
PDCL,0.06761215939556028
KRT18P67,0.00012724617280427246
RC3H2,0.07722754574303874
ZBTB6,0.01545633605890857
ZBTB26,0.006687631647079432
RP11-355O1.11,0.0041739087182921745
RABGAP1,0.05796538864879286
RP11-355O1.7,0.0065218202885701845
RP11-123N4.4,0.0
MIR600HG,0.0008553471767658728
STRBP,0.0583117110507567
CRB2,0.017304584691530137
DENND1A,0.01686975541427527
LHX2,0.0002347742580327996
RP11-85O21.2,0.0
NEK6,0.0646063355977427
PSMB7,0.8135775193763786
ADGRD2,0.002661179533488359
NR5A1,0.0
RP11-10J18.3,0.00023553394123334027
NR6A1,0.011544076443441314
RP11-164H5.1,0.0
MIR181A2HG,0.0022438228973911413
OLFML2A,0.009273493656425092
WDR38,0.004356038197564485
RPL35,2.9082930243083442
ARPC5L,0.6602622147346271
GOLGA1,0.01565495136154851
SCAI,0.031047240640987468
FXNP2,0.0
PPP6C,0.206247021956551
RPSAP76,0.0008448838276291245
RABEPK,0.07487824119136759
HSPA5,1.7091106366823905
RP11-65N13.8,0.0004786240996307677
GAPVD1,0.11094977591707257
RP11-65N13.6,0.0029587580088586236
RNU6-1020P,0.0
Metazoa-SRP.66,0.0007009469732525838
MAPKAP1,0.12325990711399681
RN7SL30P,0.0
HNRNPA1P15,0.0
RP11-423C15.3,0.0008495922133196444
PBX3,0.04009587187809938
MVB12B,0.01836826707180518
RP11-205K6.1,0.00050670244085651
RP11-205K6.3,0.0007742627568600223
RP11-123K19.1,0.0
LMX1B,0.0
ZBTB43,0.30891700001605144
ZBTB34,0.013214324478973348
RALGPS1,0.022469209712863075
ANGPTL2,0.07892743871661964
GARNL3,0.004486663563400676
RP13-225O21.5,0.0
RP11-356B19.11,0.0005901234022377574
SLC2A8,0.04631025670522324
ZNF79,0.006271407361827071
RPL12,3.461468853719712
LRSAM1,0.012559162360110034
FAM129B,0.12621430741780407
STXBP1,0.0322107924297096
MIR3911,0.008654450211385757
PTRH1,0.09198167840918314
CFAP157,0.002039316858059025
TTC16,0.0004534695702687457
TOR2A,0.046563341236033264
SH2D3C,0.004688551329932883
CDK9,0.10044127551408343
FPGS,0.10603037607959508
ENG,0.0639378622585167
RP11-228B15.4,0.0012983965060135976
Y-RNA.400,0.00022820939969259176
AK1,0.03158025928275154
ST6GALNAC6,0.12021184857169578
ST6GALNAC4,0.06850342650754003
PIP5KL1,0.009846827073022195
RP11-203J24.8,0.0010641824976444511
DPM2,0.15015046744214344
FAM102A,0.17466329163269892
NAIF1,0.01651652811869911
SLC25A25,0.12695574567538934
RP11-379C10.4,0.0
SLC25A25-AS1,0.003106860699056607
PTGES2,0.12013166206164304
PTGES2-AS1,0.0038493820624397367
LCN2,0.11217747735536876
C9orf16,0.8683888583925548
CIZ1,0.1036372010900768
DNM1,0.01816418934702984
GOLGA2,0.1968115828078165
SWI5,0.11506791426055045
TRUB2,0.11403560122267434
RP11-339B21.13,0.0023694040012401983
COQ4,0.15775273420391675
SLC27A4,0.011534189920505056
TMSB4XP4,0.0276473126074262
URM1,0.20581581948607913
CERCAM,0.1820318891634647
RP11-339B21.10,0.0013212785247764497
RP11-339B21.8,0.000208026224172501
ODF2,0.05246751919712079
GLE1,0.024593442141575644
RP11-216B9.6,0.0005379398510042723
SPTAN1,0.21370268646627644
RP11-216B9.8,0.0018221425832168634
RP11-216B9.9,0.0
WDR34,0.08840019290012721
VTI1BP4,0.0
HMGA1P4,0.0014854502881724923
SET,0.9835916200157879
PKN3,0.002344452646518351
RN7SL560P,0.0
ZDHHC12,0.21844032193754911
RP11-545E17.3,0.01968270601599972
ZER1,0.013746309544404532
Metazoa-SRP.67,0.001639617806715228
TBC1D13,0.023008968395373783
ENDOG,0.06799858040704408
C9orf114,0.05356037789354762
KYAT1,0.003671507683561739
LRRC8A,0.1063937983083427
PHYHD1,0.03599059707122976
DOLK,0.04678105777076799
NUP188,0.023951580791073054
RP11-167N5.5,0.0
SH3GLB2,0.06527230394019658
FAM73B,0.02207338386805297
DOLPP1,0.020848256108620535
CRAT,0.029958949120810704
PTPA,0.10441629667843048
RP11-247A12.7,0.0
IER5L,0.05373601769227702
RP11-247A12.8,0.000711730955051576
RP11-247A12.2,0.00031731479853834517
RP11-344B5.3,0.0
RP11-344B5.2,0.0016822761714053623
C9orf106,0.0017869529651952717
LINC01503,0.06374335001126183
RP11-65J3.6,0.0
RP11-65J3.3,0.0017335786913182587
RP11-65J3.2,0.0
RP11-65J3.14,0.0014704077920042224
LINC00963,0.10239865307662852
RP11-492E3.2,0.002720933391254958
NTMT1,0.17468252075196272
C9orf50,0.0021535254471765786
ASB6,0.07285305842786005
RP11-483H20.4,0.00016197052634734402
PRRX2,0.05614909475188042
PRRX2-AS1,0.0004230474217691012
PTGES,0.06174332749031974
TOR1B,0.027271083017601744
TOR1A,0.15922670998300056
C9orf78,0.4485306512154526
USP20,0.017483455562876414
RP11-409K20.7,0.0028007601236936766
FNBP1,0.41713480892187654
RP11-409K20.6,0.0
RP11-138E2.1,0.0010269698654334488
GPR107,0.04281125300394778
Y-RNA.401,0.0
RP11-88G17.6,0.0
NCS1,0.07634031490762906
HMCN2,0.010751105982697622
RN7SL665P,0.0007845829010396546
ASS1,0.23912614726644504
FUBP3,0.10681702733220344
RP11-57C19.2,0.0012680647652348251
PRDM12,0.00039507133394491576
EXOSC2,0.03854463183237096
ABL1,0.059981484652502894
QRFP,0.001723238138707841
FIBCD1,0.01675338961771977
RP11-83J21.3,0.0007977750998784903
LAMC3,0.0011646356338031764
AIF1L,0.09088783629321913
NUP214,0.09136650107970659
RP11-544A12.4,0.006527329373401388
RP11-544A12.8,0.05142240299673269
RP11-544A12.5,0.0029812086296077856
FAM78A,0.016999984935894233
PLPP7,0.0006915557227940713
PRRC2B,0.1738499999961399
RP11-334J6.7,0.00196731265303435
POMT1,0.03055703376008846
RP11-334J6.6,0.006120630152327053
UCK1,0.07059497852236911
RAPGEF1,0.10167498129332256
RN7SL328P,0.0
EIF4A1P3,0.0
MED27,0.14937625581634179
NTNG2,0.029309421092127277
SETX,0.1645929652191812
TTF1,0.17681548509613182
CFAP77,0.003580057148349443
BARHL1,0.0
DDX31,0.028591717691825717
GTF3C4,0.08601446945794276
AK8,0.0030132988236340323
RP11-295G24.5,0.00023159495828318794
SPACA9,0.013479944048700215
TSC1,0.04421178548662526
GFI1B,0.0013509763340430326
EEF1A1P5,0.0020465645937137143
GTF3C5,0.11196430826047755
CEL,0.000541244876877742
CELP,0.0
RALGDS,0.07703307326144165
GBGT1,0.009260657697147382
OBP2B,0.011500826713372825
ABO,0.020927024875482016
SURF6,0.12189454418840898
Y-RNA.403,0.0
MED22,0.02965200504064179
RP11-244N20.7,0.0003576991128828613
RPL7A,2.9216129158956834
SNORD36C,0.0002997575289180032
SURF1,0.22366771061685445
SURF2,0.13746204743562523
SURF4,0.5781418124545451
STKLD1,0.003148395118191307
REXO4,0.09547449439630545
ADAMTS13,0.0008789777835071122
CACFD1,0.03002290983447458
SLC2A6,0.06531256319749996
ADAMTSL2,0.003450137049108047
DBH,0.0
DBH-AS1,0.0006024288456776715
SARDH,0.009633186449098127
VAV2,0.035343920071948635
LINC00094,0.030930990288733543
BRD3,0.08605314329719796
ARF4P1,0.0004942040875180973
LL09NC01-251B2.3,0.000649151968077386
WDR5,0.08254844787123333
RNU6ATAC,0.006121043594611303
LL09NC01-139C3.1,0.00038432397025302994
RP11-145E17.2,0.0
RXRA,0.04608840935515857
RP11-473E2.2,0.000228458731970748
RP11-473E2.4,0.0024355367754993963
COL5A1,0.2602425196314801
FCN1,0.023986737375444808
OLFM1,0.00705134574782319
PPP1R26-AS1,0.005114851155982249
PPP1R26,0.010372389181924398
C9orf116,0.054690545249787816
MRPS2,0.22117177068396696
LCN1,0.0014926860839494802
OBP2A,0.02235980367463192
PAEP,0.01995595426242718
LINC01502,0.001236422538789127
GLT6D1,0.00040660882157426856
SOHLH1,0.0002592195075394754
KCNT1,0.0005800475331747811
CAMSAP1,0.07381221587569382
RP11-432J22.2,0.00323368633409505
UBAC1,0.08163604534097463
NACC2,0.029883776848119093
RP11-83N9.5,0.0015598690603836922
C9orf69,0.03866177213167481
RP11-83N9.6,0.0
LHX3,0.0012872507921517897
QSOX2,0.02035685486392047
WI2-1959D15.1,0.0004183983219048256
CCDC187,0.0007015702189055216
DKFZP434A062,0.0018062902601395396
GPSM1,0.02429385484513941
DNLZ,0.011025809577899046
CARD9,0.00870695977801856
SNAPC4,0.03102320977944913
SDCCAG3,0.0435573479040351
PMPCA,0.14100887366756662
INPP5E,0.024513153420045508
SEC16A,0.06634169608388843
C9orf163,0.001934456094483289
NOTCH1,0.027350613444165565
NALT1,0.002433667620132722
LINC01451,0.0006955663986662559
HSPC324,0.00155369261651362
EGFL7,0.04550461170912321
AGPAT2,0.2619750277014949
FAM69B,0.011653216762585565
SNHG7,0.4188064404437722
LCN6,0.0013986258523950895
LCN8,0.0
LCN15,0.0006066200600784719
TMEM141,0.22097795107983267
CCDC183,0.0036807829284233842
RP11-216L13.19,0.02493355437769641
CCDC183-AS1,0.0013165384808529238
RABL6,0.14277174386423053
NCLP1,0.0002904849451447559
C9orf172,0.007322055733900628
PHPT1,0.796011274831772
MAMDC4,0.0051949679597954185
EDF1,1.228650693863653
TRAF2,0.0550542036484649
RP11-229P13.2,0.008077290492694641
RP11-229P13.25,0.004830253350467742
FBXW5,0.2358557722021768
C8G,0.0018664992473193974
LCN12,0.018500546598887294
PTGDS,0.46155294576256567
LCNL1,0.0019330906846486407
C9orf142,0.22778918882549795
CLIC3,0.10507978589903207
ABCA2,0.014615059972241525
C9orf139,0.004313778596963855
FUT7,0.004379299081473846
NPDC1,0.1258743690801176
ENTPD2,0.009774688746429004
RP11-229P13.22,0.0
SAPCD2,0.007983683555294078
UAP1L1,0.02582814022209035
MAN1B1-AS1,0.04748258713934356
MAN1B1,0.10661558055145016
DPP7,0.360526012696321
GRIN1,0.0
LRRC26,0.0010334573825781198
TMEM210,0.0
ANAPC2,0.038411131134563584
SSNA1,0.41212991323785186
TPRN,0.025612838931738095
TMEM203,0.17917384268613068
NDOR1,0.002508240305628191
RNF208,0.01857015631440976
CYSRT1,0.013934641111812016
RNF224,0.0024896646142194816
SLC34A3,0.00038915650306442154
TUBB4B,0.7852794723891977
FAM166A,0.0
C9orf173-AS1,0.0005897162911957724
STPG3,0.0008312545320443511
NELFB,0.04442203985338574
TOR4A,0.022631449523657005
RP13-122B23.9,0.0
RP13-122B23.8,0.0
NRARP,0.005540034819456425
EXD3,0.02923172811563852
NOXA1,0.029584559905060794
ENTPD8,0.005909249026026001
NSMF,0.058594011261634375
PNPLA7,0.002986919030997054
MRPL41,0.5540961380809216
DPH7,0.09780786294213598
ZMYND19,0.03597983057164369
ARRDC1,0.0818177786179566
ARRDC1-AS1,0.03264907188205314
EHMT1,0.11522599335423225
Metazoa-SRP.68,0.0005746590292332941
RP11-188C12.2,0.0016793073146810183
CACNA1B,0.002107125781745257
TUBBP5,0.00046087132454189126
RP11-885N19.6,0.0
FAM157B,0.000208026224172501
TUBB8,0.0009118070546177681
ZMYND11,0.08857697952395689
RP11-631M21.7,0.0002628811441788374
DIP2C,0.04971117273705182
RNA5SP298,0.003684492134885324
RN7SL754P,0.0
RP11-490E15.2,0.0
RP11-809C18.3,0.0006634743759849647
PRR26,0.00328642043669133
RP11-164C1.2,0.0002120134354946693
LARP4B,0.05468837363939004
RP11-363N22.2,0.00031087319595054445
RP11-363N22.3,0.002446183470052407
GTPBP4,0.6313057754759793
IDI2,0.0006042216771375092
IDI2-AS1,0.01358822767583154
IDI1,0.3004757905807578
WDR37,0.07695555941794732
LINC00200,0.00020582544506265825
ADARB2,0.006411465179334564
RP11-29A19.2,0.0002750851640370759
ADARB2-AS1,0.0
RP11-446F3.2,0.006175591140818687
RP11-526P5.2,0.0
RP11-118K6.2,0.0
RP11-118K6.3,0.0018545875733308396
PFKP,0.2094900254807468
PITRM1,0.06627048324327758
PITRM1-AS1,0.003405210603427382
RP11-298E9.5,0.00028032522238054556
RP11-195B3.1,0.0020811329612602843
RP11-482E14.2,0.001850671724428598
RP11-184A2.3,0.0005746590292332941
RP11-184A2.2,0.0009890195608572717
KLF6,1.353362574608561
RP11-464C19.3,0.00033316034729014655
RP11-433J20.1,0.0
LINC00702,0.006782250746108092
LINC00703,0.0
RP11-34C15.2,0.0
LINC00704,0.00036184307355386627
LINC00705,0.00016790739947823938
AKR1E2,0.0013867524077630547
AKR1C1,0.03697205574508114
AKR1C2,0.013645712989907433
RP11-499O7.7,0.0001330974475260949
AKR1C3,0.023048693939769604
AKR1C8P,0.0002959836067187044
AKR1C7P,0.0
RP11-445P17.5,0.0015397993165113643
UCN3,0.0002277878826758621
NET1,0.1197061595038612
CALML5,0.012016868476971868
CALML3-AS1,0.0
CALML3,0.0002677411859662441
RP13-463N16.6,0.0013664996660190435
RP11-336A10.5,0.0004907274692692578
ASB13,0.010872727864894042
FAM208B,0.15630401977859815
RP11-336A10.2,0.0
GDI2,0.3797724409368742
NRBF2P5,0.0026075590657633953
RP11-318E3.9,0.004738058033537413
ANKRD16,0.025719945724193123
FBXO18,0.063567708880352
RP11-536K7.3,0.00715118727733507
IL15RA,0.07919581601837071
IL2RA,0.1309969144462803
SNORA14,0.0
RP11-536K7.5,0.0019065531324437921
RBM17,0.5701271059617643
PFKFB3,0.10832926270309948
RN7SKP78,0.0007634351468660961
RP11-414H17.5,0.0007662802532861384
RP11-563J2.2,0.0018829820292764242
RP11-563J2.3,0.0008583781748113356
PRKCQ,0.034559752572245334
PRKCQ-AS1,0.0713341900904838
RP11-554I8.2,0.034238722788191414
LINC00706,0.0
LINC00707,0.005725153719009872
RP11-393K12.4,0.00012093418663788718
SFMBT2,0.03998575870506066
COX6CP17,0.0008395487723779972
RP5-1031D4.3,0.0012998457824246648
ITIH5,0.05228391668079955
ITIH2,0.0
KIN,0.12182974298448492
ATP5C1,0.5883588848574542
TAF3,0.15331725585478367
RP11-401E9.3,0.0005337371703378409
GATA3-AS1,0.0013493178239779228
RP11-379F12.4,0.0
GATA3,0.10286760238927449
PRPF38AP1,0.0
KRT8P37,0.0
RP11-428L9.2,0.0
HSP90AB7P,0.0004746111053729127
RP5-1051H14.2,0.00016790739947823938
TCEB1P3,0.0
SFTA1P,0.026847834297933137
CELF2,0.29624330733088594
LINC00710,0.0001668273157527273
RP1-251M9.2,0.0
RP3-323N1.2,0.00015196859214261968
CELF2-AS1,0.0
RP11-544P1.3,0.0006414360444543691
USP6NL,0.05499528007578714
RP11-138I18.1,0.00027680936670304763
RP11-138I18.2,0.000694423959579974
ECHDC3,0.018261628004662713
PROSER2,0.04294043190185754
PROSER2-AS1,0.0011413830159044645
UPF2,0.18567365374465214
DHTKD1,0.026135355731796647
SEC61A2,0.027683443819815544
NUDT5,0.19559287290696944
CDC123,0.31228586562158817
RP11-186N15.3,0.002206639310534857
RN7SL198P,0.0
CAMK1D,0.0546982612326535
RNU6ATAC39P,0.009426221194614205
CCDC3,0.0358644845974666
RPL5P25,0.00020195885599229172
OPTN,0.3825728318771441
SNRPGP5,0.0034488797370807655
RP11-730A19.5,0.0
BTBD7P1,0.006334263132456181
RP11-730A19.7,0.0
MCM10,0.009154375431723207
PHYH,0.08434267883832032
C8orf59P1,0.0
SEPHS1,0.059389644253524346
BEND7,0.058448360403693035
RP11-214D15.2,0.0
PRPF18,0.10755685199085853
RP11-295P9.2,0.001625796039319026
RP11-295P9.3,0.007542561691564576
FRMD4A,0.0454117049728156
RP11-295P9.12,0.0012905009687677086
RP11-353M9.1,0.00022219222243316668
RP11-397C18.2,0.0
FAM107B,0.5235912826442126
RNA5SP302,0.0
RPSAP7,0.0
CDNF,0.004454473232267819
HSPA14,0.192614832314455
RP11-398C13.6,0.01195225640484422
SUV39H2,0.026035556926885233
DCLRE1C,0.09186933521785991
MEIG1,0.0018077487246470998
OR7E110P,0.0
OR7E26P,0.0008916794934485915
OR7E115P,0.0002790940905721733
OLAH,0.0018793262226572663
ACBD7,0.0016637367934552423
GAPDHP45,0.008079695676869914
C10orf111,0.007730280701475827
RPP38,0.1302210907844812
NMT2,0.09910452949091378
PPIAP30,0.0015466384389269858
FAM171A1,0.059556420446072116
RP11-25G10.2,0.0
ITGA8,0.004174590667314015
FAM188A,0.04215410536050931
PTER,0.03115753993444223
C1QL3,0.0
RSU1,0.14926887315870546
CUBN,0.007914062024963827
RP11-406H21.2,0.0
TRDMT1,0.013934619007386243
VIM-AS1,0.016576518563067397
VIM,2.0937949988116396
RP11-124N14.3,0.0025241368219068223
ST8SIA6,0.0033447766124884326
ST8SIA6-AS1,0.0016444038214469972
HACD1,0.0624934541860045
STAM-AS1,0.020822435966442964
STAM,0.10766187328150505
TMEM236,0.003959424310733558
MRC1,0.007833647233373762
SLC39A12,0.0004338967120027954
CACNB2,0.003524776246025555
RP11-109I13.2,0.00018894622915267335
RP11-499P20.2,0.006227446931386052
RP11-383B4.4,0.0
NSUN6,0.028754537435503946
ARL5B,0.12056089772983297
AIFM1P1,0.004151441130914522
RP11-288D15.1,0.0012252912335453238
MALRD1,0.0017295362011257379
RP11-354E11.2,0.0020985661346885885
PLXDC2,0.1150141291883421
AMD1P1,0.0004597441028969516
NEBL,0.015004154961833181
NPM1P30,0.0025493863977043302
C10orf113,0.0007530577844800529
NEBL-AS1,0.0018218059472428674
LUZP4P1,0.0
RNU6-15P,0.0008883358923174568
CASC10,0.008304938940807628
SKIDA1,0.0024897693403899833
MLLT10,0.05408072199127649
HNRNPRP1,0.0
DNAJC1,0.3247925432600871
RN7SKP219,0.000313578671915946
RP11-399C16.3,0.0035374825963674825
RN7SKP37,0.002589066868933697
EBLN1,0.0
RP11-108B14.4,0.0006216013236551644
RP11-573G6.4,0.00030661872841632263
RP11-573G6.6,0.0007858252308188223
RP11-573G6.2,0.00015065850437460016
COMMD3,0.17963791757136058
BMI1,0.07673994496690907
RP11-573G6.9,0.0003456837445334844
RP11-573G6.8,0.0
RP11-573G6.10,0.0018488584076689209
SPAG6,0.0030295466739938865
RP11-301N24.3,0.000529580340118607
PIP4K2A,0.09990934032563556
RP11-142L16.2,0.0015283456952696634
ARMC3,0.0027474114873822933
MSRB2,0.20789143214621603
YWHAZP3,0.0005172748380016608
PTF1A,0.00020007613613609154
C10orf67,0.008133712273511071
RP11-371A19.2,0.0003615424689768067
OTUD1,0.14136138337467588
KIAA1217,0.13909997019780293
RP11-144I2.1,0.0
ARHGAP21,0.12306523465969448
PRTFDC1,0.032031111268077436
RN7SKP241,0.00033200358700957017
RP11-165A20.3,0.009104651128513623
ENKUR,0.005515834812712517
THNSL1,0.007480643534260597
LINC01516,0.000307192638063067
GPR158-AS1,0.0004192355378190505
GPR158,0.007192246923767045
LINC00836,0.00021644059037689175
MYO3A,0.0028896776430879117
GAD2,0.0
APBB1IP,0.09243174089871524
RNA5SP307,0.0
LINC00264,0.0002076948553169127
LINC00202-2,0.0
RP13-16H11.9,0.0
RP13-16H11.8,0.00385876321092255
PDSS1,0.026425324315422157
HSPA8P3,0.0
RP13-16H11.5,0.0
ABI1,0.31587233015513827
RNU6-946P,0.003583787775843044
ANKRD26,0.03855179141587548
YME1L1,0.32373168337878566
MASTL,0.03737905705885032
RNU2-24P,0.0
ACBD5,0.03984877667654406
RP11-85G18.6,0.0
LRRC37A6P,0.0
RAB18,0.35400814637145994
MKX,0.00573105460353901
MKX-AS1,0.0005824382313671312
ARMC4,0.0014458025323326263
RPL36AP55,0.0006145048568056489
MPP7,0.03526343388010984
RP11-351M16.4,0.0
ZNF101P1,0.0
RP11-351M16.3,0.0015052659945812075
RPSAP10,0.00036840319004356335
WAC-AS1,0.10865990300094161
WAC,0.36301354271278796
TPRKBP1,0.0008343871695789427
RNU6-1067P,0.00029114292528973154
BAMBI,0.11688052496115059
C10orf126,0.0
RP11-492M23.2,0.034463592871657005
SVIL-AS1,0.028316042317192428
PTCHD3P1,0.0
SVIL,0.2265732904561206
MIR938,0.0
KIAA1462,0.033635906065434734
RNU6-598P,0.0
RP11-305E6.4,0.0009232920810301345
MTPAP,0.09563044482802965
NIFKP1,0.0003146209837219685
RP11-449I17.9,0.0
CCND3P1,0.0
MAP3K8,0.44972475500054265
RP11-253D19.2,0.002875864422828652
LYZL2,0.0009400732064181031
SVILP1,0.0015446128397733764
RP11-14C22.6,0.0
ZNF438,0.01908997649489699
RP11-330O11.3,0.0
DDX10P1,0.0011811705152766625
RP11-192P3.4,0.00038843885763464945
ZEB1-AS1,0.018305233030174128
ZEB1,0.16054865844824492
SPTLC1P1,0.0003474221454257058
RP11-472N13.2,0.0006598112654488057
RP11-472N13.3,0.0005657469201434729
ARHGAP12,0.07521662956086284
HMGB1P7,0.000859891194628903
RN7SL825P,0.002633253087255928
KIF5B,0.6260026096220492
Y-RNA.410,0.00042196187237135044
RPS4XP11,0.03131236333788181
PPIAP31,0.0010155616839541215
RPS24P13,0.007006856042298414
RP11-166N17.1,0.0
EPC1,0.5761136931087127
RP11-135A24.4,0.0011833103007350308
RP11-135A24.2,0.0006089023254027603
CCDC7,0.01133333956895146
C1DP1,0.0020415847236429745
AL356053.1,0.005230287936294604
RP11-479G22.8,0.02218869802969975
ITGB1,0.6594839245203152
AK3P5,0.0
RP11-462L8.1,0.0017577216300332914
RP11-462L8.2,0.0006467018620206474
NRP1,0.07803850542732249
RP11-342D11.2,0.0
RN7SL398P,0.0006820093730005739
RP11-90B22.1,0.00025258615500997036
RP11-490O24.2,0.0
PARD3,0.08641045149963525
TCEB2P4,0.0008461756394372753
RP11-8L18.3,0.0
RP11-8L18.2,0.012124637807731592
PARD3-AS1,0.004338055667819568
PRDX2P2,0.0
RP11-297A16.4,0.004011145878654693
CUL2,0.07784169343164815
RP11-297A16.2,0.00025695074383545833
CREM,0.28768734813326896
ATP6V1G1P4,0.0
RP11-324I22.3,0.0015246380388485318
RP11-324I22.2,0.00016114228450509748
CCNY,0.10385348129657454
RP11-324I22.4,0.007123799341261863
RP11-425A6.5,0.0036322386596647368
GJD4,0.0023343663979955367
FZD8,0.01213552523048683
RPL7P37,0.0009485800750452522
PCAT5,0.0017701093121390414
RP11-309N24.1,0.0
NAMPTP1,0.0040347179870526715
ARL6IP1P2,0.006590206008110196
ANKRD30A,0.0008255106087127228
TACC1P1,0.0
MTRNR2L7,0.0010487076437684754
RP11-258F22.1,0.0024337678652957594
ZNF33BP1,0.0
ZNF248,0.0187478841040013
RP11-162G10.1,0.0010395943455778851
RP11-162G10.5,0.007549606924387961
ZNF37CP,0.0
ZNF25,0.008463111318859759
RP11-393J16.4,0.000307192638063067
ZNF33A,0.08931780662832121
EIF3LP3,0.0008857714987642394
ZNF37A,0.09782533862625321
RP11-508N22.12,0.0015178833798721427
RP11-508N22.6,0.0
RP11-508N22.9,0.0
HSD17B7P2,0.007412304302638225
SEPT7P9,0.0
RP11-291L22.9,0.00429362981517447
PABPC1P12,0.0
ACTR3BP5,0.0
PABPC1P8,0.0
RP11-313J2.1,0.0036676846061371423
CCNYL2,0.0014743621743883947
LINC00839,0.035978949308625774
ZNF37BP,0.03439378142258109
EIF3LP2,0.003021082905493148
ZNF33B,0.04987002579677709
LINC01518,0.0015908958862449949
AL022344.5,0.0002657604598937065
AL022344.7,0.00015786682874779218
BMS1,0.09611003324348424
RP11-124O11.1,0.0
RET,0.0011074690296066377
RP11-351D16.3,0.005325399724402065
CSGALNACT2,0.170997782158596
RASGEF1A,0.009013061720761105
FXYD4,0.0011750564804588002
HNRNPF,0.4952869701934507
RP11-517P14.2,0.012464822629537683
ZNF487,0.024374346755948777
RP11-517P14.7,0.00025258615500997036
ZNF239,0.005987100180608718
ZNF485,0.0035680281233645287
ZNF32-AS3,0.0
RP11-402L1.4,0.00025258615500997036
RP11-402L1.12,0.0020385980270597
ZNF32,0.06795075679807885
ZNF32-AS2,0.00016153382455176698
HNRNPA3P1,0.0005990932961907371
